Country,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20
BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,88.89,90.0,90.0,90.91,92.86,92.86,90.48,91.67,91.67,85.71,85.71,68.97,66.67,70.0,68.29,69.05,71.74,71.74,70.21,71.43,71.43,73.58,72.22,65.45,65.45,66.67
BT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
BW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,75.0,75.0,75.0,75.0,83.33,83.33,83.33,83.33,92.31,92.31,92.31,92.31,92.31,92.31,92.31,93.33,93.33,93.33,95.0,95.0
BY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.33,66.67,66.67,75.0,88.89,88.89,88.89,91.67,91.67,90.2,90.2,92.75,80.26,80.26,81.48,72.84,66.28,66.28,65.96,65.96,65.96,78.95,68.42,66.26,81.25,83.76,86.82,89.32,90.57,92.22,91.56,89.57,90.51,91.24,91.12,92.05,92.81,93.59,94.22,91.96,91.9,88.68,88.68
BZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71,85.71,87.5,88.89,80.0,84.62,85.71,88.89,88.89,88.89,88.89,88.89,88.89,77.78,77.78
CA,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71,85.71,85.71,85.71,85.71,87.5,87.5,87.5,87.5,66.67,66.67,66.67,70.0,72.73,72.73,53.85,57.14,70.0,75.0,77.78,80.0,81.82,83.78,87.76,85.19,87.5,88.31,88.61,91.67,92.31,95.34,95.45,96.43,96.87,97.07,97.41,97.75,97.77,97.73,97.89,98.32,95.13,93.45,94.51,93.38,90.55,91.56,92.62,80.15,85.01,83.39,81.07,78.46,79.24,78.29,76.69,76.17,72.57,70.93,68.94,67.75,66.75,66.31,64.65,64.44,63.74,64.01,62.37,62.6
CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.65,96.67,97.22,95.56,95.83,94.12,90.2,87.69,87.69,87.65,89.8,88.99,88.06,88.06,86.36,86.36,85.71,85.0,85.0,85.0,84.65,83.86,84.62,84.26,83.4,83.46,83.15,83.28,83.39,84.4,84.4
CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,72.73,63.64,66.67,66.67,66.67,66.67,66.67,66.67
CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.82,81.82,81.82,84.44,84.44,84.44,84.44,83.33,83.33,83.33,83.33,83.33,83.33,86.32,86.32,88.11,88.11,88.11,88.11
CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.43,96.67,96.49,98.13,98.51,98.52,98.66,98.78,98.77,98.77,98.68,98.75,99.18,99.18,98.85,98.58,98.63,98.7,98.63,96.94,97.15,97.44,97.39,97.27,86.38,87.25,87.22,86.3,86.41,80.55,75.84,72.27,65.47,66.21,59.27,57.2,54.06,51.99,50.71,47.68,45.68,42.24,42.65,36.82,35.73,34.53,32.61,30.81,30.81
CI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,83.33,88.89,88.89,92.86,92.86,96.0,97.26,96.25,96.88,97.03,97.03,96.97,95.83,95.53,94.74,91.75,90.83,89.39,84.67,86.38,87.39,86.72,87.61,87.61,88.37,84.32,84.82,81.19,81.19,76.76,71.08,69.16,68.24,68.24
CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.62,98.88,98.58,98.66,97.94,97.81,98.01,97.02,96.49,96.17,93.3,93.86,91.75,89.63,87.99,86.66,85.42,84.11,81.61,79.03,77.71,74.83,72.04,70.35,67.46,65.42,63.36,61.35,59.61,57.24,55.68,55.68
CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,96.0,95.6,95.6,92.09,92.09,94.3,93.13,94.44,95.09,95.32,96.0,96.05,92.1,90.41,90.41,86.59,86.59,86.59,86.59,83.02,78.54,81.33,81.33,80.43,65.88,65.88
CN,91.79,92.53,93.26,94.24,94.94,95.13,95.79,95.84,96.24,95.64,95.51,95.05,94.73,94.37,93.88,93.1,92.03,90.76,89.65,88.36,87.05,86.15,87.33,85.69,83.98,82.24,80.22,78.16,75.77,73.03,72.28,67.35,66.72,64.25,60.98,58.04,54.61,50.44,46.88,43.66,40.39,37.21,34.09,31.33,29.37,27.43,25.16,23.41,21.72,19.92,18.36,16.76,14.97,13.31,12.22,11.14,9.99,9.08,8.28,7.61,7.12,6.64,6.16,5.64,5.27,4.74,4.39,3.94,3.61,3.36,3.21,3.09,2.94,2.75,2.5,2.44,2.39,2.3,2.25,2.18,2.16,2.21,2.2,2.11,2.04,1.99,1.88,1.83,1.76,1.76
CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.46,98.92,99.02,99.22,99.49,97.84,97.83,97.62,97.45,97.15,97.03,97.37,97.15,96.62,94.81,94.74,93.63,93.69,91.68,91.72,91.51,91.57,91.38,89.07,88.8,88.41,86.35,84.89,83.85,81.22,78.53,77.12,77.12,76.53,76.53
CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.55,98.88,96.58,97.01,97.47,97.74,98.01,98.27,98.1,98.31,98.41,98.18,98.27,98.4,97.98,96.88,96.55,96.04,95.72,94.62,93.63,93.88,91.94,90.99,90.08,89.38,88.83,88.66,87.85,85.82,84.58,82.27,82.27
CU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71,90.91,93.75,95.24,97.14,97.5,95.83,96.49,95.52,92.5,94.12,94.96,95.29,92.47,91.51,91.85,92.19,92.71,92.81,92.29,90.4,91.47,91.65,88.3,85.0,83.56,80.44,80.03,78.5,77.03,75.84,73.73,72.08,72.08
CV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,66.67,75.0,75.0,80.0,80.0,83.33,83.33,83.33,83.33,83.33,83.33,85.71,85.71,71.43,71.43,71.43,71.43,71.43,75.0,75.0,80.0,81.82,96.43,96.43,96.43,96.55,96.72,96.72
CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.79,96.55,95.16,95.45,95.21,87.65,88.83,90.65,87.39,88.17,88.44,89.33,90.15,89.67,89.69,88.39,88.66,88.4,88.83,88.57,88.47,87.99,88.37,88.92,89.23,87.89,88.13,88.04,87.87,87.87
CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.99,99.24,99.35,99.57,99.52,99.4,99.38,99.43,99.07,99.03,99.01,99.12,99.16,99.04,98.4,97.7,97.15,97.12,96.94,96.94,96.45,95.87,94.82,93.75,92.58,91.89,90.74,89.95,89.07,86.86,84.15,82.26,79.43,78.69,78.0,77.91
DE,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.75,93.75,93.75,93.75,93.75,25.0,25.0,25.0,12.5,12.5,12.5,12.5,17.65,44.44,65.22,66.67,79.75,87.69,89.94,91.84,93.89,96.68,97.46,97.75,98.27,98.3,98.63,98.53,98.65,98.56,98.8,99.02,98.84,99.02,98.92,98.98,98.76,98.57,98.55,98.66,89.69,89.94,86.48,86.24,84.55,84.31,78.85,76.5,74.8,72.23,71.64,71.02,69.75,70.49,64.61,57.06,53.45,53.61,51.86,50.47,48.11,45.57,43.3,41.14,38.14,37.31,36.23,34.03
DJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.67,84.0,84.75,90.0,90.0,81.48,81.48,75.33,79.68,82.24,85.57,84.85,83.22,87.31,89.34,89.34,87.71,87.71
DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.83,95.83,97.3,98.91,99.62,99.77,99.84,99.88,99.76,99.66,99.57,99.51,99.55,99.43,99.25,99.01,99.08,98.41,96.04,95.97,95.5,95.05,94.84,94.34,94.56,94.5,67.33,63.76,63.86,63.93,64.74,65.62,65.36,64.61,63.64,63.82,61.7,59.74,58.73,55.44,52.97,50.18,46.24,41.15,38.22,38.22
DM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.33,93.33,93.33,93.33,68.75,68.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.24,95.24,94.12,97.22,98.21,98.51,98.78,97.12,96.68,97.34,96.04,95.69,95.11,94.89,94.95,94.86,94.49,94.35,94.35,94.33,93.49,93.15,92.52,91.57,91.45,91.19,89.75,89.61,89.5,89.01,89.05,88.66,87.8,87.41,87.41
DZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.5,61.54,59.46,66.67,70.37,73.33,74.32,52.87,52.22,66.19,59.2,64.35,83.71,71.52,85.29,86.55,86.78,87.87,87.67,87.43,85.95,85.09,85.74,82.41,81.67,81.52,79.16,71.88,65.07,62.46,59.73,53.81,53.91,50.87,51.67,50.13,49.96,50.24,45.91,45.91
EC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.86,92.86,94.59,96.55,98.2,98.49,98.64,98.02,97.85,97.86,97.23,97.36,97.36,97.55,97.2,96.83,96.79,94.24,94.51,94.15,93.76,92.15,92.32,92.23,92.23,91.42,87.69,90.71,90.0,88.83,87.36,85.99,85.14,84.91,85.1,83.77,83.79,83.79
EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.42,99.51,99.56,99.61,99.63,99.65,99.67,99.39,99.43,98.1,97.77,98.33,97.91,96.74,96.61,96.78,95.97,95.12,93.47,93.76,93.07,92.98,92.69,92.17,91.9,91.14,90.7,91.03,90.6,90.24,89.37,89.14,88.21,87.46,86.77,86.65,86.65
EG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,50.0,50.0,50.0,66.67,93.33,93.33,95.92,96.36,96.61,53.33,58.21,63.75,73.39,79.09,80.67,81.63,80.61,85.16,83.51,82.65,78.59,79.51,75.12,74.56,74.55,72.76,72.74,71.76,70.88,71.41,70.35,70.06,71.37,70.84,72.29,73.98,74.48,73.85,72.57,71.07,70.5,63.78,65.62,67.36,69.18,70.37,70.08,69.49,69.12,69.12
EH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.31,92.31,92.31
ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,84.62,86.67,93.75,95.56,97.62,98.33,98.18,98.2,98.07,98.25,92.0,93.02,94.41,96.05,89.59,89.55,93.77,88.86,89.66,91.23,86.71,87.75,89.22,87.11,86.21,84.89,86.09,83.45,81.8,80.31,77.94,75.06,73.15,72.15,71.1,69.23,66.9,65.01,63.41,61.47,60.65,59.66,57.62,55.87,54.67,53.56,52.29,51.51,50.41,49.58,49.11,50.33,50.53,50.77,50.77
ET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63.64,63.64,100.0,100.0,100.0,100.0,93.75,95.24,82.61,92.31,93.1,89.66,91.43,89.47,86.05,86.36,88.46,89.09,89.29,89.23,81.16,81.69,77.03,79.27,78.82,80.43,81.25,81.9,82.41,82.41
FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,66.67,83.33,83.33,83.33,83.33,91.67,93.33,93.33,95.65,96.67,97.5,98.31,98.31,99.35,99.56,95.9,96.39,96.88,97.02,97.5,97.78,97.9,98.24,98.43,98.61,98.52,98.43,98.37,98.37,98.31,98.3,98.1,98.13,78.99,80.19,82.73,82.98,84.97,85.53,86.33,86.87,87.43,87.99,88.03,88.28,88.48,88.51,47.31,48.93,51.37,52.58,52.58
FJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.33
FR,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.82,81.82,81.82,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,14.29,27.78,65.79,77.19,86.0,89.23,92.15,92.16,94.44,95.26,96.8,97.6,97.27,97.46,97.49,97.38,97.38,97.53,97.71,97.73,97.59,97.91,98.24,97.67,96.37,96.02,82.26,84.75,80.76,79.53,77.49,76.94,78.9,75.84,75.66,75.31,73.22,70.05,68.32,66.7,65.77,65.02,62.27,61.06,59.2,58.13,57.29,65.59,65.72,65.86,63.85,65.15,63.99,62.5,63.06,63.05
