Country,State,County,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21
CN,CN-CQ,,0,3,18,30,18,35,22,14,35,29,33,48,35,29,17,13,8,-6,28,3,5,-10,-16,-17,-25,-16,-16,-27,-15,-19,-12,-11,-5,-13,-23,-12,-17,-21,-16,-12,-19,-21,-12,-10,-1,-13,-1,-15,-5,-7,-10,-2,-3,-1,0,0,0,0,0,0
CN,CN-FJ,,0,4,5,8,17,24,21,4,17,19,24,15,19,13,3,7,3,11,0,7,0,-3,3,-4,-4,-9,-5,-1,-18,-15,-23,-13,-8,-13,-15,-19,-8,-7,-8,-4,-8,-5,-10,-7,-7,-11,0,0,0,0,0,0,0,0,0,0,0,0,3,4
CN,CN-GD,,0,4,21,25,33,38,56,69,72,81,96,96,87,79,63,55,44,37,7,2,-27,-21,-18,-28,-15,-33,-55,-35,-39,-35,-47,-32,-25,-28,-35,-29,-39,-44,-47,-33,-42,-42,-32,-47,-34,-21,-19,-5,-13,-5,-7,-7,-3,-1,-1,2,0,3,12,3
CN,CN-GS,,0,2,0,2,3,7,5,5,2,3,11,8,4,1,3,0,2,8,-1,-1,-4,-6,-5,0,-10,-5,-3,-4,-3,-6,-5,0,-2,-2,0,-1,0,-1,0,-2,-1,-1,-1,11,17,1,4,-1,1,2,0,0,1,2,0,0,0,1,-7,-15
CN,CN-GX,,0,3,18,0,13,10,3,7,20,9,13,11,11,9,8,17,1,11,10,9,-4,8,-2,1,1,-3,-3,-12,-15,-3,-6,-4,-2,-4,-21,-13,-14,-7,-8,-5,-11,-10,-8,-4,-3,-1,-5,-7,-4,-4,-3,-2,0,0,-5,1,-2,0,1,0
CN,CN-GZ,,0,2,0,1,1,2,2,-1,3,16,0,9,8,12,-2,10,10,7,10,7,11,5,-7,4,-10,-4,-9,-10,-4,-2,-5,-13,-12,0,-2,0,-8,0,0,0,-2,0,0,0,0,-1,-2,-6,-6,-4,-4,-3,-3,0,-1,1,-1,0,0,0
CN,CN-HA,,0,0,4,23,50,45,40,36,71,73,70,64,67,98,69,78,32,36,13,2,4,1,-18,-47,-8,-30,-57,-5,-46,-61,-97,-91,-37,-75,-59,-31,-35,-44,-59,-29,-7,-26,-3,-5,-5,0,-3,0,0,-1,0,0,-1,0,0,0,0,0,0,0
CN,CN-HB,,0,0,95,195,275,338,2047,-8,1310,810,1275,3796,2190,2955,2806,2194,2462,1742,2084,1567,1127,-47,13825,4738,855,817,491,295,-968,-1155,127,-2198,-44,-1351,-1792,-1649,-2031,-2743,-2212,-2007,-2244,-2192,-2270,-1932,-1344,-1421,-1721,-1239,-1254,-1400,-1186,-1236,-1416,-1334,-864,-872,-934,-763,-703,-570
CN,CN-HE,,0,-1,1,6,5,5,15,15,17,17,14,5,9,12,7,15,6,15,6,5,14,6,-1,-1,-6,5,-16,-10,-16,-17,-14,-19,-14,-15,-14,-12,-8,-2,-5,-12,-2,-4,-1,-3,-1,-2,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0
CN,CN-HI,,0,1,3,11,3,10,7,3,2,6,10,-1,8,7,19,4,8,3,1,7,5,5,-3,-11,7,-13,-6,-20,0,-2,-9,-9,-3,-10,-8,-5,-2,-2,-15,-1,-2,-4,-3,-1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0
